taxa	taxonomy	081A	082A	083A	084A	085A	086A	091A	093A	094A	098A	099A	100A	101A	107A	108A	109A	10A	116A	118A	119A	11A	120A	13A	15A	18A	1A	20A	21A	24A	25A	28A	29A	31A	34A	35A	37A	39A	3A	6A	7A
Nonlabens	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Nonlabens	0	0	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ornithobacterium	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Ornithobacterium	0	16	0	1	0	0	0	2	1	0	0	0	0	1	0	1	1	0	0	12	5	2	0	0	0	2	0	0	0	1	8	0	6	0	2	0	0	2	0	0
Polaribacter	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter	10	26	15	7	5	5	13	30	24	9	1	3	20	17	3	12	9	47	26	35	9	26	21	52	36	2	13	24	31	2	0	25	11	4	6	0	1	8	12	2
Psychroflexus	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Psychroflexus	2	5	0	7	0	1	0	30	4	20	0	2	2	10	23	1	7	44	1	6	1	20	10	5	8	11	6	3	18	16	0	0	1	2	1	1	0	1	31	0
Riemerella	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Riemerella	744	86	56	38	224	896	25	40	0	39	324	539	207	21	98	147	64	51	89	112	520	49	105	89	241	18	150	131	75	49	467	118	123	48	1607	70	67	54	259	32
Robiginitalea	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Robiginitalea	10	1	0	5	1	0	26	14	50	6	0	7	6	5	0	11	3	9	37	14	1	8	17	5	29	2	15	19	14	7	11	1	0	1	1	3	2	2	4	8
Weeksella	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Weeksella	0	0	2	0	0	0	0	0	4	1	0	0	4	2	0	0	2	2	1	0	0	0	0	0	1	0	1	0	2	0	1	0	1	0	1	1	0	0	1	2
Zobellia	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Zobellia	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	2	0	1	1	0	0	1	2	0	3	4	0	3	1	0	1	0	0	0	0	2	0	0
Zunongwangia	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Zunongwangia	1	5	1	16	5	0	3	11	1	6	0	12	1	7	4	16	11	16	1	4	0	4	11	1	5	20	1	5	4	3	0	4	5	16	1	5	11	3	2	10
Candidatus_Sulcia	d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|g__Candidatus_Sulcia	5	8	0	0	2	8	4	16	0	1	0	2	11	1	4	0	8	3	3	0	1	3	0	0	5	0	1	6	3	1	3	0	3	2	0	1	1	2	1	0
Haliscomenobacter	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae|g__Haliscomenobacter	51	30	45	37	19	35	56	58	14	66	5	51	103	53	25	71	44	111	33	17	43	19	63	41	52	19	39	74	33	7	8	20	21	49	2	5	69	7	21	27
Saprospira	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Saprospiraceae|g__Saprospira	1	0	1	3	0	5	0	12	2	1	2	1	6	0	3	0	1	0	3	0	88	0	0	4	9	36	0	0	1	8	48	71	1	0	1	117	1	0	0	6
Pedobacter	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter	249	2	7	27	1	9	27	4	3	11	10	4	8	8	25	58	1	19	28	29	177	21	61	13	37	22	49	258	22	56	102	106	119	25	9	52	64	85	1	5
Solitalea	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Solitalea	2	23	2	3	151	10	1	1	3	3	3	0	3	1	0	3	3	1	1	12	66	8	0	3	7	4	3	7	16	0	13	64	8	5	3	20	1	5	4	7
Sphingobacterium	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium	5	5	13	4	2	30	4	0	5	1	36	4	24	1	35	6	9	80	5	7	2	2	65	3	15	27	6	8	8	16	1	1	1	2	2	1	4	1	11	4
Chitinophaga	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|g__Chitinophaga	3	35	15	9	4	27	16	40	11	17	1	9	28	27	30	12	29	65	21	18	25	25	10	11	42	56	18	18	23	21	31	30	19	3	3	37	2	23	11	4
Niastella	d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|g__Niastella	6	4	0	14	85	14	38	21	17	32	4	48	19	6	57	11	7	28	51	10	37	16	1	6	16	78	30	33	15	46	75	46	104	1	30	73	5	120	35	13
Rhodothermus	d__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae|g__Rhodothermus	34	9	1	25	1	6	10	6	35	13	0	50	10	27	12	1	21	5	2	1	4	11	22	18	43	19	16	18	40	1	13	9	10	21	12	15	8	18	4	5
Salinibacter	d__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae|g__Salinibacter	6	0	1	2	1	0	1	0	1	3	0	0	3	0	1	0	6	1	1	2	5	1	0	3	2	4	0	2	3	1	3	2	1	7	3	3	0	3	0	1
Caldisericum	d__Bacteria|p__Caldiserica|c__Caldisericia|o__Caldisericales|f__Caldisericaceae|g__Caldisericum	1	1	0	2	1	4	1	1	0	6	66	9	2	0	0	6	1	5	2	1	0	6	1	0	3	1	3	8	0	2	0	0	6	2	1	0	0	2	0	4
Candidatus_Saccharimonas	d__Bacteria|p__Candidatus_Saccharibacteria|g__Candidatus_Saccharimonas	9	2	0	5	4	5	5	1	1	11	10	15	3	5	10	2	3	1	0	6	3	5	1	5	1	5	0	3	6	0	6	5	5	2	0	4	4	1	1	8
Chlamydia	d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydia	1	0	1	0	0	0	0	0	1	30	0	0	0	0	20	1	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	1	0	0	4	4	33	16
Chlamydophila	d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae|g__Chlamydophila	0	0	9	0	0	8	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
Parachlamydia	d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Parachlamydiaceae|g__Parachlamydia	4	0	1	2	0	2	0	3	1	7	3	0	0	0	0	0	0	3	0	0	2	0	2	0	0	0	0	1	11	1	0	0	3	0	1	0	5	0	1	1
Simkania	d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Simkaniaceae|g__Simkania	5	0	0	0	0	0	0	0	0	1	0	0	6	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Waddlia	d__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Waddliaceae|g__Waddlia	5	4	0	6	0	4	3	0	0	1	0	4	0	0	0	1	1	0	0	0	11	2	0	1	6	2	14	10	3	1	0	6	1	2	0	0	1	0	0	0
Chlorobaculum	d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobaculum	33	5	2	20	6	3	34	8	10	10	2	19	33	16	16	26	5	33	26	37	4	15	4	41	26	14	5	20	43	9	6	20	7	15	0	5	14	10	5	19
Chlorobium	d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium	50	31	18	16	2	2	33	22	7	40	15	18	23	12	38	11	7	41	24	42	41	42	5	29	32	11	23	27	20	33	9	28	16	8	10	52	12	12	46	3
Chloroherpeton	d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chloroherpeton	1	1	1	16	0	0	5	0	0	52	0	42	0	28	20	51	39	1	1	19	6	26	0	11	40	6	2	0	7	4	2	4	6	40	2	2	0	6	0	21
Pelodictyon	d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon	7	2	2	1	0	1	0	0	0	6	1	10	6	7	7	4	1	10	0	18	4	5	10	4	15	21	3	8	15	1	2	13	1	2	0	7	0	9	0	0
Prosthecochloris	d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Prosthecochloris	9	1	10	1	3	13	8	2	5	6	0	1	21	8	3	13	5	38	49	4	0	8	0	15	7	7	11	12	12	2	3	0	8	3	1	0	1	1	6	7
Anaerolinea	d__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae|g__Anaerolinea	1	0	5	0	0	0	4	0	0	3	10	12	0	0	5	14	8	30	1	4	2	3	3	7	1	1	2	1	1	2	8	2	1	4	0	1	2	3	1	2
Caldilinea	d__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae|g__Caldilinea	3	3	5	8	2	0	31	2	0	4	6	1	2	0	23	3	7	0	1	1	0	2	0	8	25	0	3	6	8	3	4	2	2	1	3	7	1	5	3	6
Chloroflexus	d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus	0	0	0	0	0	2	6	0	1	1	1	1	5	0	7	2	0	3	0	5	1	0	1	0	1	1	0	0	0	2	2	0	0	0	1	2	4	1	0	1
Roseiflexus	d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae|g__Roseiflexus	6	15	1	8	11	8	15	0	0	13	0	18	12	7	5	7	18	1	20	26	5	7	13	8	4	12	2	2	29	13	7	4	4	25	10	3	4	25	10	8
Herpetosiphon	d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Herpetosiphonales|f__Herpetosiphonaceae|g__Herpetosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	2	6	0	45	1	11	0	0	0	3	0	0	3	10	2	0	0	1	0	0	0
Dehalogenimonas	d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|g__Dehalogenimonas	1	1	1	0	0	0	0	0	0	1	2	1	0	1	1	9	0	1	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0
Dehalococcoides	d__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides	1	9	1	8	131	0	9	0	1	9	167	58	0	0	4	0	8	5	2	1	45	15	10	1	10	60	12	5	6	0	45	31	99	1	21	27	0	120	22	41
Sphaerobacter	d__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae|g__Sphaerobacter	8	0	1	1	2	0	3	1	0	7	0	7	6	4	5	8	4	3	1	1	0	2	1	3	4	8	4	5	5	3	0	3	1	0	2	6	0	5	3	0
Thermomicrobium	d__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae|g__Thermomicrobium	0	1	4	1	0	0	1	1	4	5	0	6	4	0	0	0	1	0	0	2	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Desulfurispirillum	d__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae|g__Desulfurispirillum	19	0	14	9	7	3	14	3	0	14	5	16	6	9	10	12	31	5	5	14	19	57	3	11	5	10	11	7	19	8	0	11	12	33	2	12	7	8	14	38
Candidatus_Cloacimonas	d__Bacteria|p__Cloacimonetes|g__Candidatus_Cloacimonas	0	1	0	7	0	0	0	0	1	1	0	2	1	0	1	0	3	0	1	0	0	0	0	0	0	0	1	1	6	0	1	2	2	0	0	1	4	2	0	0
Gloeobacter	d__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|g__Gloeobacter	28	4	7	14	10	4	17	3	1	17	9	19	11	5	17	7	26	3	9	25	8	27	2	22	8	21	17	15	36	11	14	6	7	25	9	15	3	19	26	13
Acaryochloris	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Acaryochloris	0	0	0	0	116	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	5	1	0	5	0	81	6	91	0	74	25	0	0	0	0
Candidatus_Atelocyanobacterium	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Candidatus_Atelocyanobacterium	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chamaesiphon	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Chamaesiphon	1	0	0	0	4	0	0	0	0	1	0	10	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0
Cyanobacterium	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanobacterium	6	14	16	2	1	8	9	5	2	0	10	10	1	1	0	5	3	5	1	0	3	0	11	11	2	2	9	4	3	2	12	4	1	0	5	15	3	3	3	2
Cyanobium	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanobium	14	5	4	8	3	5	12	2	2	26	1	22	7	5	17	3	12	3	4	2	6	16	3	16	5	15	7	3	31	4	15	16	7	12	5	9	4	8	14	3
Cyanothece	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Cyanothece	2	1	1	3	2	0	4	2	0	4	2	6	1	3	1	0	10	2	2	0	1	1	0	8	4	4	5	6	16	3	0	22	4	5	5	12	0	0	0	2
Dactylococcopsis	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Dactylococcopsis	0	0	0	0	0	0	0	0	1	0	0	0	1	0	18	0	0	0	0	0	1	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
Gloeocapsa	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Gloeocapsa	0	11	0	0	0	0	7	0	0	33	0	30	0	23	0	61	3	0	0	0	4	0	40	1	0	3	0	0	1	0	0	3	0	0	0	0	0	4	0	4
Halothece	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Halothece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcystis	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Microcystis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	2	0	0	0	0	0	1	0	0	0	0	5	6	0	0	0	0
Synechococcus	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechococcus	46	21	13	33	17	4	24	18	7	68	7	61	29	21	30	57	45	13	16	48	20	40	7	34	32	42	17	37	71	12	23	10	13	22	22	41	8	36	30	21
Synechocystis	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Synechocystis	0	2	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	30	3	2	0	6	0	1	1	20	1	0	0	1	0	1	0	0
Thermosynechococcus	d__Bacteria|p__Cyanobacteria|o__Chroococcales|g__Thermosynechococcus	0	0	0	3	0	0	0	0	1	2	0	1	0	0	2	0	0	0	0	0	0	3	0	2	0	3	0	0	2	0	0	1	0	0	0	0	0	7	0	0
Anabaena	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Anabaena	10	2	10	1	0	7	3	18	12	2	11	2	26	6	1	4	4	3	3	3	2	6	8	3	2	6	5	7	2	8	1	1	5	3	0	2	10	1	2	0
Cylindrospermum	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Cylindrospermum	4	0	8	5	0	0	37	11	1	6	0	0	4	4	2	12	2	24	48	11	0	3	5	14	10	0	7	1	7	3	0	2	1	6	1	0	1	1	8	1
Nostoc	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc	2	4	0	2	1	2	1	0	0	1	1	6	0	0	0	0	2	3	1	1	0	3	2	9	7	2	2	2	8	1	2	2	2	2	4	1	0	1	2	0
Trichormus	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Trichormus	3	2	0	1	1	1	12	0	0	4	0	1	2	0	1	0	3	0	0	0	1	3	0	1	4	0	0	24	2	0	1	1	0	3	2	0	0	1	3	2
Calothrix	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Calothrix	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	4	1	0	0	0	2	1	0	1	0	0	3	6	2	0	0	0	0	0	7	0	0	1	5	2
Rivularia	d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae|g__Rivularia	0	0	0	1	0	1	1	4	0	0	0	0	0	0	0	3	0	2	7	0	5	1	0	2	1	1	2	1	4	2	1	0	0	0	4	0	0	1	1	0
Arthrospira	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Arthrospira	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	2	0	0	1	0	1	0	0	0	1
Crinalium	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Crinalium	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1
Geitlerinema	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Geitlerinema	2	2	0	11	4	0	6	0	1	10	8	11	8	9	7	12	17	5	2	49	2	10	3	12	5	1	0	5	5	2	9	4	4	36	2	6	2	15	1	5
Leptolyngbya	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Leptolyngbya	2	1	0	3	1	0	8	0	0	3	0	1	0	2	0	1	0	2	0	0	1	0	0	2	0	0	0	2	4	0	0	0	9	0	4	2	0	0	3	10
Microcoleus	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Microcoleus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
Oscillatoria	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Oscillatoria	5	2	1	1	1	3	1	6	1	1	0	2	6	0	21	0	1	3	0	2	1	0	0	4	0	1	0	2	5	1	1	0	0	3	0	0	1	2	3	0
Pseudanabaena	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Pseudanabaena	2	1	1	1	2	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	2	0	0	0
Trichodesmium	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|g__Trichodesmium	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	6	0	0	1	0	2	1	0	0	30	0	1	0	0	0	0	0	0	0	0
Chroococcidiopsis	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|g__Chroococcidiopsis	0	1	0	2	0	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	2	0	0	2	1	0	1
Pleurocapsa	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|g__Pleurocapsa	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stanieria	d__Bacteria|p__Cyanobacteria|o__Pleurocapsales|g__Stanieria	3	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Prochlorococcus	d__Bacteria|p__Cyanobacteria|o__Prochlorales|f__Prochlorococcaceae|g__Prochlorococcus	4	1	0	3	1	2	4	3	2	5	0	5	3	1	0	2	47	1	1	1	6	2	1	6	2	7	2	7	27	1	7	0	14	5	0	2	5	6	2	17
Calditerrivibrio	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Calditerrivibrio	11	10	0	12	0	10	15	2	1	15	10	18	0	20	9	37	24	7	1	1	8	6	30	9	12	5	38	2	3	3	23	64	7	20	58	4	35	1	1	24
Deferribacter	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Deferribacter	2	0	0	3	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	2	7	0	1	0	1	0	0	0	0	0	0	0
Denitrovibrio	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Denitrovibrio	19	3	0	26	8	0	1	8	0	2	1	27	1	10	43	11	13	3	2	12	4	37	2	26	30	2	5	10	11	8	9	8	7	41	11	3	66	0	14	2
Flexistipes	d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Flexistipes	0	1	1	0	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	53	0	0	8	0	0	0	0	0	0	1	0	0
Deinococcus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus	111	19	5	53	14	21	28	12	0	68	11	46	24	57	33	50	89	18	6	135	23	73	24	63	46	65	12	69	140	19	34	27	29	95	19	50	8	68	34	84
Truepera	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Trueperaceae|g__Truepera	20	4	1	3	0	0	13	5	0	28	1	62	8	8	21	5	12	0	1	15	3	13	5	9	12	16	1	18	23	1	2	6	14	4	1	4	0	5	6	5
Marinithermus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Marinithermus	3	0	1	0	0	0	1	0	0	14	0	6	2	0	18	0	8	0	0	0	3	3	0	1	3	3	2	3	7	1	2	2	2	10	3	2	0	1	0	2
Meiothermus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Meiothermus	12	1	4	3	3	8	12	2	1	13	4	6	13	8	4	6	11	4	9	6	3	12	8	8	2	8	7	14	13	6	9	5	5	6	7	22	11	30	2	14
Oceanithermus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Oceanithermus	7	5	2	5	2	0	13	0	0	12	0	33	2	15	23	6	5	1	6	43	2	11	3	4	8	10	2	5	15	4	10	4	4	4	3	2	2	7	2	1
Thermus	d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Thermus	16	12	6	12	8	10	15	2	6	17	7	16	26	21	9	11	31	6	17	40	7	18	10	11	11	16	11	4	21	9	11	6	8	40	6	21	8	21	19	18
Dictyoglomus	d__Bacteria|p__Dictyoglomi|c__Dictyoglomia|o__Dictyoglomales|f__Dictyoglomaceae|g__Dictyoglomus	9	3	3	18	1	2	4	3	6	5	17	7	2	3	1	2	11	7	4	5	1	3	9	6	4	4	6	3	13	6	2	0	2	6	0	0	4	2	3	5
Elusimicrobium	d__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae|g__Elusimicrobium	2	0	1	2	3	3	0	2	0	0	0	0	3	0	0	0	0	0	3	1	0	0	1	3	0	0	0	1	0	1	0	0	1	2	0	0	0	1	0	2
Fibrobacter	d__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter	53	18	3	14	25	2	12	0	0	17	2	10	30	8	25	6	16	5	13	10	3	14	5	21	7	55	27	31	20	7	14	21	13	27	12	10	3	24	13	13
Alicyclobacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus	20	1	2	6	2	1	12	2	3	5	5	55	4	7	15	4	13	5	3	8	13	4	1	11	7	18	13	18	16	2	21	3	6	3	10	10	8	11	2	12
Kyrpidia	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Kyrpidia	6	5	5	6	8	3	13	6	4	27	7	23	6	3	3	19	27	6	4	19	8	18	5	13	7	6	14	8	20	7	1	6	7	30	10	13	1	7	11	13
Amphibacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Amphibacillus	4	1	6	6	119	7	4	5	1	1	40	5	8	3	7	0	9	4	3	2	0	0	1	0	0	47	3	1	13	4	2	1	1	2	1	9	2	2	3	9
Anoxybacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus	8	1	1	1	0	1	0	1	2	3	3	7	3	1	0	1	0	6	2	2	0	1	1	0	0	1	0	6	3	1	0	0	0	2	1	2	4	4	0	1
Bacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus	114	127	113	81	153	147	109	112	98	126	63	176	79	93	73	72	135	68	78	65	134	114	116	96	115	164	118	82	104	92	188	143	194	182	119	154	228	182	86	162
Geobacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Geobacillus	4	6	15	6	3	0	5	1	1	7	5	5	2	2	6	28	2	7	9	0	23	4	6	11	9	6	4	14	8	6	11	14	5	20	4	10	9	4	20	7
Halobacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Halobacillus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
Lysinibacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Lysinibacillus	4	6	6	8	0	6	5	0	0	0	38	6	2	1	3	11	13	1	0	1	1	3	4	5	15	9	5	4	8	3	8	0	2	1	5	8	6	0	4	4
Oceanobacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Oceanobacillus	7	1	0	0	0	0	0	0	0	4	1	3	2	0	0	1	5	0	1	3	1	0	0	0	4	1	1	0	1	0	5	0	0	1	0	0	1	1	1	1
Listeria	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae|g__Listeria	26	39	9	10	5	13	33	3	7	21	9	28	5	10	12	27	15	9	18	8	12	6	28	51	10	22	25	34	29	24	11	10	7	22	10	9	31	24	40	43
Brevibacillus	d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Brevibacillus	28	10	11	12	4	3	17	2	6	21	6	16	7	5	11	16	13	9	16	4	1	15	2	12	20	31	16	20	21	7	14	8	10	11	7	18	13	9	6	26
